Datos que encuentra el metodo de Runge Kutta(variable ind.	 variable dep.	 numero de thread)
1.225095	 2.441585 	 numero de thread:2
1.225158	 2.441679 	 numero de thread:2
1.225221	 2.441774 	 numero de thread:2
1.225284	 2.441868 	 numero de thread:2
1.225347	 2.441962 	 numero de thread:2
1.225410	 2.442057 	 numero de thread:2
1.225472	 2.442151 	 numero de thread:2
1.225535	 2.442246 	 numero de thread:2
1.225598	 2.442340 	 numero de thread:2
1.225661	 2.442434 	 numero de thread:2
1.225724	 2.442529 	 numero de thread:2
1.225787	 2.442623 	 numero de thread:2
1.225849	 2.442717 	 numero de thread:2
1.225912	 2.442812 	 numero de thread:2
1.225975	 2.442906 	 numero de thread:2
1.226038	 2.443000 	 numero de thread:2
1.226101	 2.443095 	 numero de thread:2
1.226164	 2.443189 	 numero de thread:2
1.226226	 2.443284 	 numero de thread:2
1.226289	 2.443378 	 numero de thread:2
1.226352	 2.443472 	 numero de thread:2
1.226415	 2.443567 	 numero de thread:2
1.226478	 2.443661 	 numero de thread:2
1.226541	 2.443755 	 numero de thread:2
1.226603	 2.443850 	 numero de thread:2
1.226666	 2.443944 	 numero de thread:2
1.226729	 2.444038 	 numero de thread:2
1.226792	 2.444133 	 numero de thread:2
1.226855	 2.444227 	 numero de thread:2
1.226918	 2.444322 	 numero de thread:2
1.226980	 2.444416 	 numero de thread:2
1.227043	 2.444510 	 numero de thread:2
1.227106	 2.444605 	 numero de thread:2
1.227169	 2.444699 	 numero de thread:2
1.227232	 2.444793 	 numero de thread:2
1.227295	 2.444888 	 numero de thread:2
1.227357	 2.444982 	 numero de thread:2
1.227420	 2.445077 	 numero de thread:2
1.227483	 2.445171 	 numero de thread:2
1.227546	 2.445265 	 numero de thread:2
1.227609	 2.445360 	 numero de thread:2
1.227672	 2.445454 	 numero de thread:2
1.227734	 2.445548 	 numero de thread:2
1.227797	 2.445643 	 numero de thread:2
1.227860	 2.445737 	 numero de thread:2
1.227923	 2.445832 	 numero de thread:2
1.227986	 2.445926 	 numero de thread:2
1.228049	 2.446020 	 numero de thread:2
1.228111	 2.446115 	 numero de thread:2
1.228174	 2.446209 	 numero de thread:2
1.228237	 2.446303 	 numero de thread:2
1.228300	 2.446398 	 numero de thread:2
1.228363	 2.446492 	 numero de thread:2
1.228426	 2.446587 	 numero de thread:2
1.228488	 2.446681 	 numero de thread:2
1.228551	 2.446775 	 numero de thread:2
1.228614	 2.446870 	 numero de thread:2
1.228677	 2.446964 	 numero de thread:2
1.228740	 2.447058 	 numero de thread:2
1.228803	 2.447153 	 numero de thread:2
1.228865	 2.447247 	 numero de thread:2
1.228928	 2.447342 	 numero de thread:2
1.228991	 2.447436 	 numero de thread:2
1.229054	 2.447530 	 numero de thread:2
1.229117	 2.447625 	 numero de thread:2
1.229180	 2.447719 	 numero de thread:2
1.229242	 2.447814 	 numero de thread:2
1.229305	 2.447908 	 numero de thread:2
1.229368	 2.448002 	 numero de thread:2
1.229431	 2.448097 	 numero de thread:2
1.229494	 2.448191 	 numero de thread:2
1.229557	 2.448285 	 numero de thread:2
1.229619	 2.448380 	 numero de thread:2
1.229682	 2.448474 	 numero de thread:2
1.229745	 2.448569 	 numero de thread:2
1.229808	 2.448663 	 numero de thread:2
1.229871	 2.448757 	 numero de thread:2
1.229934	 2.448852 	 numero de thread:2
1.229996	 2.448946 	 numero de thread:2
1.230059	 2.449041 	 numero de thread:2
1.230122	 2.449135 	 numero de thread:2
1.230185	 2.449229 	 numero de thread:2
1.230248	 2.449324 	 numero de thread:2
1.230311	 2.449418 	 numero de thread:2
1.230373	 2.449513 	 numero de thread:2
1.230436	 2.449607 	 numero de thread:2
1.230499	 2.449701 	 numero de thread:2
1.230562	 2.449796 	 numero de thread:2
1.230625	 2.449890 	 numero de thread:2
1.230688	 2.449984 	 numero de thread:2
1.230750	 2.450079 	 numero de thread:2
1.230813	 2.450173 	 numero de thread:2
1.230876	 2.450268 	 numero de thread:2
1.230939	 2.450362 	 numero de thread:2
1.231002	 2.450456 	 numero de thread:2
1.231064	 2.450551 	 numero de thread:2
1.231127	 2.450645 	 numero de thread:2
1.231190	 2.450740 	 numero de thread:2
1.231253	 2.450834 	 numero de thread:2
1.231316	 2.450928 	 numero de thread:2
1.231379	 2.451023 	 numero de thread:2
1.231441	 2.451117 	 numero de thread:2
1.231504	 2.451212 	 numero de thread:2
1.231567	 2.451306 	 numero de thread:2
1.231630	 2.451400 	 numero de thread:2
1.231693	 2.451495 	 numero de thread:2
1.231756	 2.451589 	 numero de thread:2
1.231818	 2.451684 	 numero de thread:2
1.231881	 2.451778 	 numero de thread:2
1.231944	 2.451872 	 numero de thread:2
1.232007	 2.451967 	 numero de thread:2
1.232070	 2.452061 	 numero de thread:2
1.232133	 2.452156 	 numero de thread:2
1.232195	 2.452250 	 numero de thread:2
1.232258	 2.452344 	 numero de thread:2
1.232321	 2.452439 	 numero de thread:2
1.232384	 2.452533 	 numero de thread:2
1.232447	 2.452628 	 numero de thread:2
1.232510	 2.452722 	 numero de thread:2
1.232572	 2.452816 	 numero de thread:2
1.232635	 2.452911 	 numero de thread:2
1.232698	 2.453005 	 numero de thread:2
1.232761	 2.453100 	 numero de thread:2
1.232824	 2.453194 	 numero de thread:2
1.232887	 2.453289 	 numero de thread:2
1.232949	 2.453383 	 numero de thread:2
1.233012	 2.453477 	 numero de thread:2
1.233075	 2.453572 	 numero de thread:2
1.233138	 2.453666 	 numero de thread:2
1.233201	 2.453761 	 numero de thread:2
1.233264	 2.453855 	 numero de thread:2
1.233326	 2.453949 	 numero de thread:2
1.233389	 2.454044 	 numero de thread:2
1.233452	 2.454138 	 numero de thread:2
1.233515	 2.454233 	 numero de thread:2
1.233578	 2.454327 	 numero de thread:2
1.233641	 2.454421 	 numero de thread:2
1.233703	 2.454516 	 numero de thread:2
1.233766	 2.454610 	 numero de thread:2
1.233829	 2.454705 	 numero de thread:2
1.233892	 2.454799 	 numero de thread:2
1.233955	 2.454893 	 numero de thread:2
1.234018	 2.454988 	 numero de thread:2
1.234080	 2.455082 	 numero de thread:2
1.234143	 2.455177 	 numero de thread:2
1.234206	 2.455271 	 numero de thread:2
1.234269	 2.455366 	 numero de thread:2
1.234332	 2.455460 	 numero de thread:2
1.234395	 2.455554 	 numero de thread:2
1.234457	 2.455649 	 numero de thread:2
1.234520	 2.455743 	 numero de thread:2
1.234583	 2.455838 	 numero de thread:2
1.234646	 2.455932 	 numero de thread:2
1.234709	 2.456026 	 numero de thread:2
1.234772	 2.456121 	 numero de thread:2
1.234834	 2.456215 	 numero de thread:2
1.234897	 2.456310 	 numero de thread:2
1.234960	 2.456404 	 numero de thread:2
1.235023	 2.456499 	 numero de thread:2
1.235086	 2.456593 	 numero de thread:2
1.235149	 2.456687 	 numero de thread:2
1.235211	 2.456782 	 numero de thread:2
1.235274	 2.456876 	 numero de thread:2
1.235337	 2.456971 	 numero de thread:2
1.235400	 2.457065 	 numero de thread:2
1.235463	 2.457160 	 numero de thread:2
1.235526	 2.457254 	 numero de thread:2
1.235588	 2.457348 	 numero de thread:2
1.235651	 2.457443 	 numero de thread:2
1.235714	 2.457537 	 numero de thread:2
1.235777	 2.457632 	 numero de thread:2
1.235840	 2.457726 	 numero de thread:2
1.235903	 2.457821 	 numero de thread:2
1.235965	 2.457915 	 numero de thread:2
1.236028	 2.458009 	 numero de thread:2
1.236091	 2.458104 	 numero de thread:2
1.236154	 2.458198 	 numero de thread:2
1.236217	 2.458293 	 numero de thread:2
1.236280	 2.458387 	 numero de thread:2
1.236342	 2.458482 	 numero de thread:2
1.236405	 2.458576 	 numero de thread:2
1.236468	 2.458670 	 numero de thread:2
1.236531	 2.458765 	 numero de thread:2
1.236594	 2.458859 	 numero de thread:2
1.236657	 2.458954 	 numero de thread:2
1.236719	 2.459048 	 numero de thread:2
1.236782	 2.459143 	 numero de thread:2
1.236845	 2.459237 	 numero de thread:2
1.236908	 2.459331 	 numero de thread:2
1.236971	 2.459426 	 numero de thread:2
1.237034	 2.459520 	 numero de thread:2
1.237096	 2.459615 	 numero de thread:2
1.237159	 2.459709 	 numero de thread:2
1.237222	 2.459804 	 numero de thread:2
1.237285	 2.459898 	 numero de thread:2
1.237348	 2.459992 	 numero de thread:2
1.237411	 2.460087 	 numero de thread:2
1.237473	 2.460181 	 numero de thread:2
1.237536	 2.460276 	 numero de thread:2
1.237599	 2.460370 	 numero de thread:2
1.237662	 2.460465 	 numero de thread:2
1.237725	 2.460559 	 numero de thread:2
1.237788	 2.460654 	 numero de thread:2
1.237850	 2.460748 	 numero de thread:2
1.237913	 2.460842 	 numero de thread:2
1.237976	 2.460937 	 numero de thread:2
1.238039	 2.461031 	 numero de thread:2
1.238102	 2.461126 	 numero de thread:2
1.238164	 2.461220 	 numero de thread:2
1.238227	 2.461315 	 numero de thread:2
1.238290	 2.461409 	 numero de thread:2
1.238353	 2.461503 	 numero de thread:2
1.238416	 2.461598 	 numero de thread:2
1.238479	 2.461692 	 numero de thread:2
1.238541	 2.461787 	 numero de thread:2
1.238604	 2.461881 	 numero de thread:2
1.238667	 2.461976 	 numero de thread:2
1.238730	 2.462070 	 numero de thread:2
1.238793	 2.462165 	 numero de thread:2
1.238856	 2.462259 	 numero de thread:2
1.238918	 2.462353 	 numero de thread:2
1.238981	 2.462448 	 numero de thread:2
1.239044	 2.462542 	 numero de thread:2
1.239107	 2.462637 	 numero de thread:2
1.239170	 2.462731 	 numero de thread:2
1.239233	 2.462826 	 numero de thread:2
1.239295	 2.462920 	 numero de thread:2
1.239358	 2.463015 	 numero de thread:2
1.239421	 2.463109 	 numero de thread:2
1.239484	 2.463203 	 numero de thread:2
1.239547	 2.463298 	 numero de thread:2
1.239610	 2.463392 	 numero de thread:2
1.239672	 2.463487 	 numero de thread:2
1.239735	 2.463581 	 numero de thread:2
1.239798	 2.463676 	 numero de thread:2
1.239861	 2.463770 	 numero de thread:2
1.239924	 2.463865 	 numero de thread:2
1.239987	 2.463959 	 numero de thread:2
1.240049	 2.464054 	 numero de thread:2
1.240112	 2.464148 	 numero de thread:2
1.240175	 2.464242 	 numero de thread:2
1.240238	 2.464337 	 numero de thread:2
1.240301	 2.464431 	 numero de thread:2
1.240364	 2.464526 	 numero de thread:2
1.240426	 2.464620 	 numero de thread:2
1.240489	 2.464715 	 numero de thread:2
1.240552	 2.464809 	 numero de thread:2
1.240615	 2.464904 	 numero de thread:2
1.240678	 2.464998 	 numero de thread:2
1.240741	 2.465093 	 numero de thread:2
1.240803	 2.465187 	 numero de thread:2
1.240866	 2.465281 	 numero de thread:2
1.240929	 2.465376 	 numero de thread:2
1.240992	 2.465470 	 numero de thread:2
1.241055	 2.465565 	 numero de thread:2
1.241118	 2.465659 	 numero de thread:2
1.241180	 2.465754 	 numero de thread:2
1.241243	 2.465848 	 numero de thread:2
1.241306	 2.465943 	 numero de thread:2
1.241369	 2.466037 	 numero de thread:2
1.241432	 2.466132 	 numero de thread:2
1.241495	 2.466226 	 numero de thread:2
1.241557	 2.466321 	 numero de thread:2
1.241620	 2.466415 	 numero de thread:2
1.241683	 2.466509 	 numero de thread:2
1.241746	 2.466604 	 numero de thread:2
1.241809	 2.466698 	 numero de thread:2
1.241872	 2.466793 	 numero de thread:2
1.241934	 2.466887 	 numero de thread:2
1.241997	 2.466982 	 numero de thread:2
1.242060	 2.467076 	 numero de thread:2
1.242123	 2.467171 	 numero de thread:2
1.242186	 2.467265 	 numero de thread:2
1.242249	 2.467360 	 numero de thread:2
1.242311	 2.467454 	 numero de thread:2
1.242374	 2.467549 	 numero de thread:2
1.242437	 2.467643 	 numero de thread:2
1.242500	 2.467737 	 numero de thread:2
1.242563	 2.467832 	 numero de thread:2
1.242626	 2.467926 	 numero de thread:2
1.242688	 2.468021 	 numero de thread:2
1.242751	 2.468115 	 numero de thread:2
1.242814	 2.468210 	 numero de thread:2
1.242877	 2.468304 	 numero de thread:2
1.242940	 2.468399 	 numero de thread:2
1.243003	 2.468493 	 numero de thread:2
1.243065	 2.468588 	 numero de thread:2
1.243128	 2.468682 	 numero de thread:2
1.243191	 2.468777 	 numero de thread:2
1.243254	 2.468871 	 numero de thread:2
1.243317	 2.468966 	 numero de thread:2
1.243380	 2.469060 	 numero de thread:2
1.243442	 2.469155 	 numero de thread:2
1.243505	 2.469249 	 numero de thread:2
1.243568	 2.469343 	 numero de thread:2
1.243631	 2.469438 	 numero de thread:2
1.243694	 2.469532 	 numero de thread:2
1.243757	 2.469627 	 numero de thread:2
1.243819	 2.469721 	 numero de thread:2
1.243882	 2.469816 	 numero de thread:2
1.243945	 2.469910 	 numero de thread:2
1.244008	 2.470005 	 numero de thread:2
1.244071	 2.470099 	 numero de thread:2
1.244134	 2.470194 	 numero de thread:2
1.244196	 2.470288 	 numero de thread:2
1.244259	 2.470383 	 numero de thread:2
1.244322	 2.470477 	 numero de thread:2
1.244385	 2.470572 	 numero de thread:2
1.244448	 2.470666 	 numero de thread:2
1.244511	 2.470761 	 numero de thread:2
1.244573	 2.470855 	 numero de thread:2
1.244636	 2.470950 	 numero de thread:2
1.244699	 2.471044 	 numero de thread:2
1.244762	 2.471139 	 numero de thread:2
1.244825	 2.471233 	 numero de thread:2
1.244888	 2.471328 	 numero de thread:2
1.244950	 2.471422 	 numero de thread:2
1.245013	 2.471516 	 numero de thread:2
1.245076	 2.471611 	 numero de thread:2
1.245139	 2.471705 	 numero de thread:2
1.245202	 2.471800 	 numero de thread:2
1.245264	 2.471894 	 numero de thread:2
1.245327	 2.471989 	 numero de thread:2
1.245390	 2.472083 	 numero de thread:2
1.245453	 2.472178 	 numero de thread:2
1.245516	 2.472272 	 numero de thread:2
1.245579	 2.472367 	 numero de thread:2
1.245641	 2.472461 	 numero de thread:2
1.245704	 2.472556 	 numero de thread:2
1.245767	 2.472650 	 numero de thread:2
1.245830	 2.472745 	 numero de thread:2
1.245893	 2.472839 	 numero de thread:2
1.245956	 2.472934 	 numero de thread:2
1.246018	 2.473028 	 numero de thread:2
1.246081	 2.473123 	 numero de thread:2
1.246144	 2.473217 	 numero de thread:2
1.246207	 2.473312 	 numero de thread:2
1.246270	 2.473406 	 numero de thread:2
1.246333	 2.473501 	 numero de thread:2
1.246395	 2.473595 	 numero de thread:2
1.246458	 2.473690 	 numero de thread:2
1.246521	 2.473784 	 numero de thread:2
1.246584	 2.473879 	 numero de thread:2
1.246647	 2.473973 	 numero de thread:2
1.246710	 2.474068 	 numero de thread:2
1.246772	 2.474162 	 numero de thread:2
1.246835	 2.474257 	 numero de thread:2
1.246898	 2.474351 	 numero de thread:2
1.246961	 2.474446 	 numero de thread:2
1.247024	 2.474540 	 numero de thread:2
1.247087	 2.474635 	 numero de thread:2
1.247149	 2.474729 	 numero de thread:2
1.247212	 2.474824 	 numero de thread:2
1.247275	 2.474918 	 numero de thread:2
1.247338	 2.475013 	 numero de thread:2
1.247401	 2.475107 	 numero de thread:2
1.247464	 2.475202 	 numero de thread:2
1.247526	 2.475296 	 numero de thread:2
1.247589	 2.475391 	 numero de thread:2
1.247652	 2.475485 	 numero de thread:2
1.247715	 2.475580 	 numero de thread:2
1.247778	 2.475674 	 numero de thread:2
1.247841	 2.475769 	 numero de thread:2
1.247903	 2.475863 	 numero de thread:2
1.247966	 2.475958 	 numero de thread:2
1.248029	 2.476052 	 numero de thread:2
1.248092	 2.476147 	 numero de thread:2
1.248155	 2.476241 	 numero de thread:2
1.248218	 2.476336 	 numero de thread:2
1.248280	 2.476430 	 numero de thread:2
1.248343	 2.476525 	 numero de thread:2
1.248406	 2.476619 	 numero de thread:2
1.248469	 2.476714 	 numero de thread:2
1.248532	 2.476808 	 numero de thread:2
1.248595	 2.476903 	 numero de thread:2
1.248657	 2.476997 	 numero de thread:2
1.248720	 2.477092 	 numero de thread:2
1.248783	 2.477186 	 numero de thread:2
1.248846	 2.477281 	 numero de thread:2
1.248909	 2.477375 	 numero de thread:2
1.248972	 2.477470 	 numero de thread:2
1.249034	 2.477564 	 numero de thread:2
1.249097	 2.477659 	 numero de thread:2
1.249160	 2.477753 	 numero de thread:2
1.249223	 2.477848 	 numero de thread:2
1.249286	 2.477942 	 numero de thread:2
1.249349	 2.478037 	 numero de thread:2
1.249411	 2.478131 	 numero de thread:2
1.249474	 2.478226 	 numero de thread:2
1.249537	 2.478320 	 numero de thread:2
1.249600	 2.478415 	 numero de thread:2
1.249663	 2.478509 	 numero de thread:2
1.249726	 2.478604 	 numero de thread:2
1.249788	 2.478698 	 numero de thread:2
1.249851	 2.478793 	 numero de thread:2
1.249914	 2.478887 	 numero de thread:2
1.249977	 2.478982 	 numero de thread:2
1.250040	 2.479076 	 numero de thread:2
1.250103	 2.479171 	 numero de thread:2
1.250165	 2.479265 	 numero de thread:2
1.250228	 2.479360 	 numero de thread:2
1.250291	 2.479454 	 numero de thread:2
1.250354	 2.479549 	 numero de thread:2
1.250417	 2.479643 	 numero de thread:2
1.250480	 2.479738 	 numero de thread:2
1.250542	 2.479832 	 numero de thread:2
1.250605	 2.479927 	 numero de thread:2
1.250668	 2.480022 	 numero de thread:2
1.250731	 2.480116 	 numero de thread:2
1.250794	 2.480211 	 numero de thread:2
1.250857	 2.480305 	 numero de thread:2
1.250919	 2.480400 	 numero de thread:2
1.250982	 2.480494 	 numero de thread:2
1.251045	 2.480589 	 numero de thread:2
1.251108	 2.480683 	 numero de thread:2
1.251171	 2.480778 	 numero de thread:2
1.251234	 2.480872 	 numero de thread:2
1.251296	 2.480967 	 numero de thread:2
1.251359	 2.481061 	 numero de thread:2
1.251422	 2.481156 	 numero de thread:2
1.251485	 2.481250 	 numero de thread:2
1.251548	 2.481345 	 numero de thread:2
1.251611	 2.481439 	 numero de thread:2
1.251673	 2.481534 	 numero de thread:2
1.251736	 2.481628 	 numero de thread:2
1.251799	 2.481723 	 numero de thread:2
1.251862	 2.481817 	 numero de thread:2
1.251925	 2.481912 	 numero de thread:2
1.251988	 2.482006 	 numero de thread:2
1.252050	 2.482101 	 numero de thread:2
1.252113	 2.482196 	 numero de thread:2
1.252176	 2.482290 	 numero de thread:2
1.252239	 2.482385 	 numero de thread:2
1.252302	 2.482479 	 numero de thread:2
